"BPS_NAME","lat","lon","elev","Tg.90th","Tg.10th","Tg","Tw","Tc","Tclx","p","e","M.90","M.10","M","m","md","max3aet","n"
"Rocky Mountain Alpine Fell-Field",37.845832824707,-107.545833587646,3738,6.40391659736633,4.86983327865601,5.69041657447815,9.91750001907349,-8.6875,-26.4435129896326,1096.38500976562,286.841781616211,4.61935396745854,3.33984964272679,3.73172421340497,0.788602411746979,0.910827897489071,172.54877281189,14
"Rocky Mountain Alpine Turf",39.9583320617676,-106.308334350586,3548,14.1363332748413,4.99900016784668,6.35750007629395,10.7700004577637,-10.125,-29.3179495933216,925.650024414062,304.08740234375,4.87604841817766,0.565202580466535,3.00620946048249,0.750387489795685,0.8643419444561,170.291313171387,15
"Rocky Mountain Alpine/Montane Sparsely Vegetated Systems",43.7083320617676,-109.900001525879,3163,8.70966644287109,4.62183332443237,6.28083324432373,11.3999996185303,-9.57499980926514,-31.3646671574255,941.929992675781,296.460418701172,4.51080264150449,1.86659960014012,3.24215953993725,0.764271020889282,0.770630598068237,142.456142425537,83
"Rocky Mountain Aspen Forest and Woodland",40.8875007629395,-111.091667175293,2405.5,13.6354169845581,9.72374963760376,11.7979168891907,16.7925004959106,-5.41750001907349,-24.0200177214875,630.584991455078,507.927856445312,1.79837202120111,0.813878625630943,1.24757100087845,0.555075198411942,0.554947823286057,136.18327331543,586
"Rocky Mountain Bigtooth Maple Ravine Woodland",41.2083320617676,-111.75,1846,16.0528335571289,13.4730001449585,14.6766662597656,20.3449993133545,-4.09500026702881,-22.9425423951105,668.260009765625,607.570495605469,1.45586048134325,0.801631184664759,1.04540982060522,0.5111004114151,0.505263775587082,147.711391448975,45
"Rocky Mountain Foothill Limber Pine-Juniper Woodland",43.9500007629395,-108.933334350586,2025,14.3040002822876,11.0736671447754,12.4783334732056,18.1350002288818,-5.28000068664551,-27.3922529344612,397.140014648438,524.987426757812,1.17826241847159,0.588050993458106,0.767839033972818,0.434337645769119,0.594036668539047,162.93985748291,29
"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",39.3250007629395,-107.908332824707,2269,16.8641662597656,12.2474994659424,13.8491668701172,18.8999996185303,-4.32499980926514,-22.0074794054719,517.5,596.364685058594,1.11904364604694,0.565179368184442,0.859156217879323,0.462121576070786,0.533005654811859,144.300025939941,221
"Rocky Mountain Gambel Oak-Mixed Montane Shrubland  - Continuous",38.9249992370605,-112.066665649414,2118,16.5318336486816,12.7678331375122,15.1691665649414,20.4300003051758,-2.71000027656555,-19.5666941732171,443.309997558594,634.744445800781,1.12199858869592,0.563003952096635,0.754178611846132,0.429932624101639,0.444706499576569,118.715591430664,37
"Rocky Mountain Gambel Oak-Mixed Montane Shrubland - Patchy",38.7583351135254,-111.858329772949,2111,18.0785007476807,12.5845003128052,14.4783334732056,19.8250007629395,-3.95499992370605,-21.8452642639815,469.200012207031,601.772338867188,0.994044608258675,0.483285816609978,0.721088492122898,0.418972343206406,0.456258714199066,117.3249168396,19
"Rocky Mountain Lodgepole Pine Forest",40.2083320617676,-106.199996948242,2849,10.8200000762939,7.78416652679443,9.35083293914795,13.9499988555908,-7.53999996185303,-27.5310813370173,590.739990234375,438.528076171875,2.10643138299221,0.964028902755847,1.35841922162632,0.575987160205841,0.673705667257309,151.222915649414,185
"Rocky Mountain Lower Montane-Foothill Shrubland",38.7666664123535,-106.666664123535,2080,17.351000213623,11.3028331756592,14.2166662216187,19.2950000762939,-4.05500030517578,-23.1807176155275,421.360015869141,609.339965820312,0.943539374728491,0.499521270576702,0.631909821137748,0.387221068143845,0.522369980812073,154.943664550781,93
"Rocky Mountain Montane Riparian Systems",43.279167175293,-111.354167938232,1573.5,17.1732500076294,11.1896662712097,13.871666431427,18.7650003433228,-4.79250001907349,-26.2190113028012,362.779983520508,615.61865234375,1.24733278622914,0.312448311657173,0.581211177673499,0.36757305264473,0.441946268081665,130.290143013,340
"Rocky Mountain Poor-Site Lodgepole Pine Forest",43.5166664123535,-121.5,1441.5,12.6363335609436,10.2250829696655,12.0062499046326,16.2149991989136,-2.09249973297119,-19.5627802690553,608.429992675781,601.602752685547,1.74567050230261,0.762881877262371,1.0495509097923,0.512087106704712,0.347368359565735,94.2701272964478,80
"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",43.0625,-109.974998474121,2754.5,10.3625001907349,6.98158321380615,8.57416677474976,13.4499998092651,-7.95499992370605,-28.4530003971215,798.114990234375,385.997436523438,3.10450108188294,1.39694122068507,2.1250603777387,0.680006206035614,0.735924184322357,159.130218505859,1130
"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",47.125,-114.691665649414,1807,11.402833366394,8.79933300018311,10.0675001144409,14.9849996566772,-6.15999984741211,-26.6194629042183,1115.30993652344,408.210021972656,4.2609740019547,1.57000165493726,2.7468506500196,0.733109176158905,0.74369889497757,167.350879669189,579
"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",40.7999992370605,-120.074996948242,1854,13.1450002670288,9.19433307647705,12.7124996185303,17.3099994659424,-1.99499988555908,-18.8607363116235,440.5,587.072814941406,1.19244364175693,0.509978227024149,0.750332690861688,0.428680032491684,0.334774792194366,103.035299301147,7
"Rocky Mountain Subalpine-Montane Mesic Meadow",45.0875015258789,-110.637500762939,2220.5,11.116999912262,6.93099985122681,10.2025003433228,15.125,-6.96500015258789,-28.9766277326497,749.190002441406,435.776412963867,3.26713055755943,1.15604568486989,1.65414502310323,0.623170882463455,0.72380767762661,167.592779159546,24
"Rocky Mountain Subalpine/Upper Montane Riparian Systems",44.4583320617676,-112.683334350586,1903,14.0929996490479,8.77483329772949,10.7591667175293,15.6299991607666,-6.71999979019165,-29.188312442078,473.079986572266,491.475006103516,1.84621217526732,0.489635684241623,0.960780924577303,0.489999115467072,0.541999310255051,136.045444488525,69
"Sierra Nevada Alpine Dwarf-Shrubland",37.841667175293,-119.324996948242,2922,7.19166660308838,7.19166660308838,7.19166660308838,11.1149997711182,-5.10500049591064,-24.2139396240079,1092.13000488281,390.405975341797,2.79742061884325,2.79742061884325,2.79742061884325,0.736663341522217,0.392573893070221,60.3820695877075,1
"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland",33.8166656494141,-116.675003051758,3068,9.27416706085205,9.27416706085205,9.27416706085205,12.9399995803833,-2.92500019073486,-18.7854449258999,720.130004882812,465.023345947266,1.54858859517478,1.54858859517478,1.54858859517478,0.607625961303711,0.369698643684387,89.9869079589844,1
"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland - Dry",37.4833335876465,-119.183334350586,2909,10.2129168510437,7.45666670799255,8.534583568573,13.0350008010864,-3.79750001430511,-20.4148767762003,1246.03497314453,381.158584594727,3.66163338801579,1.40997987509487,3.42253853451875,0.773885548114777,0.406428605318069,64.8902149200439,6
"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland - Wet",37.5833320617676,-119.025001525879,2811,10.0863332748413,7.37316675186157,9.11666679382324,13.0650005340576,-3.19000029563904,-20.5557887899718,1159.81994628906,420.625885009766,3.20163216909349,1.27985291525335,2.79744974310995,0.736665368080139,0.402287602424622,69.1457500457764,9
"Sierran-Intermontane Desert Western White Pine-White Fir Woodland",42.5083351135254,-120.708335876465,1979,12.102166557312,9.83316669464111,10.8850002288818,15.4599990844727,-2.58500003814697,-19.4134744688664,918.260009765625,489.238342285156,2.93291598753948,1.09099089122794,1.9000458110627,0.655177891254425,0.411028742790222,103.499223709106,7
"Sonora-Mojave Creosotebush-White Bursage Desert Scrub",34.4500007629395,-114.308334350586,604.5,29.7072504043579,23.0540000915527,27.4570837020874,31.8424987792969,9.62000036239624,-4.95473052582486,153.889999389648,1355.16027832031,0.198270805539063,0.0724042159007096,0.121969438819371,0.108710121363401,0.121969521045685,66.6200008392334,1892
"Sonora-Mojave Mixed Salt Desert Scrub",35.8916664123535,-119.550003051758,94,24.3600002288818,22.6120002746582,23.6483325958252,27.3899993896484,7.94500017166138,-4.34036291692939,199.75,1177.73815917969,0.259603601697538,0.138385848230459,0.169334099415099,0.144812405109406,0.157018780708313,101.599998474121,345
"Sonora-Mojave Semi-Desert Chaparral",35.3083343505859,-119.262500762939,810,23.7612504959106,19.4404172897339,21.1908340454102,25.2950000762939,7.68499994277954,-5.75691671012933,278.600006103516,1076.06219482422,0.440536459934769,0.188311125253958,0.251444203904697,0.200923159718513,0.20795077085495,117.038440704346,146
"Sonoran Granite Outcrop Desert Scrub",33.3250007629395,-112.625,663,29.278833770752,25.3365005493164,27.7024993896484,31.5900001525879,10.8649997711182,-3.84918509469398,265.910003662109,1347.44665527344,0.303365853292368,0.11200639590768,0.20091487937544,0.167301505804062,0.200914978981018,105.819995880127,393
"Sonoran Mid-Elevation Desert Scrub",34.158332824707,-112.466667175293,1204,25.612166595459,19.701000213623,22.9308319091797,26.9699974060059,7.17500019073486,-7.76219428790882,410.309997558594,1107.11193847656,0.489756227332369,0.169872732819411,0.3512761452912,0.259958803653717,0.331398129463196,144.770004272461,209
"Sonoran Paloverde-Mixed Cacti Desert Scrub",33.2583351135254,-114.716667175293,452,30.2408332824707,25.656665802002,28.7666664123535,32.7949981689453,11.4449996948242,-2.30601556195541,113.900001525879,1414.041015625,0.317965685517481,0.0509377895773958,0.0822963068205746,0.0760386139154434,0.0822963714599609,54.3400001525879,171
"South Florida Cypress Dome",26.3500003814697,-81.1416702270508,6,26.8256664276123,26.783666229248,26.8133335113525,28.1749992370605,17.4650001525879,-1.27963120079188,1334.44995117188,1215.13745117188,1.11738383101555,1.0863268595,1.10525791001101,0.524998843669891,0.843984067440033,385.598007202148,5
"South Florida Dwarf Cypress Savanna",26.0083332061768,-81.3916702270508,2,27.2769996643066,27.0863334655762,27.1424999237061,28.5499992370605,17.9850006103516,-0.330755144725439,1481.02990722656,1216.732421875,1.24963718083253,1.19351368292007,1.20032688289136,0.545522093772888,0.813862755894661,378.513282775879,7
"South Florida Everglades Sawgrass Marsh",26.1499996185303,-80.7541656494141,3,27.5324993133545,26.5633329391479,27.1416664123535,28.3825006484985,18.4399995803833,0.78922555480738,1326.85504150391,1173.80889892578,1.23777848681143,1.04599952584525,1.12934020869019,0.530370980501175,0.842451423406601,371.49617767334,204
"South Florida Hardwood Hammock",26.4166660308838,-80.1624984741211,5,27.5413343429565,26.8275829315186,27.0633335113525,28.2224998474121,18.9575004577637,2.83084932158686,1437,1083.14416503906,1.3585062884115,1.21043277649175,1.32371623664702,0.569654792547226,0.979774472303689,349.422885894775,20
"South Florida Pine Flatwoods",26.6333332061768,-81.1833343505859,6,27.0948333740234,26.4758331298828,26.7591667175293,28.0799999237061,17.2999992370605,-1.26810242994216,1359.48999023438,1189.20483398438,1.26579951024549,0.996104854738401,1.1407967837837,0.532884180545807,0.839149564504623,380.516548156738,115
"South Florida Pine Rockland",25.7416667938232,-80.283332824707,2,27.5716667175293,27.1254167556763,27.4795827865601,28.5474996566772,19.7049999237061,4.29155696285455,1500.28997802734,1072.359375,1.45540308088029,1.20766207784648,1.40815056433488,0.584739714860916,0.952136807143688,341.455211639404,16
"South Texas Lomas",26.2708330154419,-97.4416656494141,4,27.6022491455078,27.3184993743896,27.4408330917358,29.2875003814697,15.5450000762939,1.15881948981988,662.059997558594,1114.38665771484,0.654091711399666,0.55269043421453,0.592313245265835,0.371728107333183,0.555350944399834,231.127208709717,4
"South Texas Sand Sheet Grassland",26.908332824707,-98.0500030517578,23,27.9553329467773,27.3340003967285,27.6758327484131,29.7450008392334,14.4399995803833,-1.50330716643974,616.760009765625,1267.43054199219,0.565303202490894,0.436911107959838,0.484959398510045,0.326580911874771,0.484959483146667,229.639999389648,55
"South-Central Interior Large Floodplain",35.1833343505859,-93.5833320617676,131,23.6555839538574,21.0510831832886,23.2808332443237,27.2850008010864,4.05749988555908,-14.0417078114037,1232.02496337891,921.427642822266,1.47769396627957,1.29590215412632,1.35804547899995,0.575919985771179,0.852645762264729,302.873378753662,80
"South-Central Interior Mesophytic Forest",37.875,-83.716667175293,289,21.2843330383301,18.1771709442139,19.8666973114014,23.9227390289307,0.273962497711182,-19.1341881648258,1173.57995605469,742.287353515625,1.74125863181372,1.46430164718686,1.58966098989595,0.61384904384613,0.956624589860439,317.674674987793,1293
"South-Central Interior/Upper Coastal Plain Flatwoods",36.3916664123535,-88.4791679382324,152,22.0002494812012,20.1921249389648,21.9825000762939,26.0050001144409,2.01250004768372,-16.7904674734728,1341.21002197266,816.664154052734,1.66922043308595,1.62535721856179,1.63930674411982,0.621112614870071,0.918257363140583,322.630748748779,8
"South-Central Interior/Upper Coastal Plain Wet Flatwoods",37.0666656494141,-88.8916664123535,113.5,21.9791669845581,21.8119997024536,21.8266668319702,26,1.48499989509583,-17.3327389043622,1242.875,803.154632568359,1.60418236155683,1.54135807412143,1.55601929578419,0.608766168355942,0.888637118041515,308.58903503418,8
"Southeast Florida Coastal Strand and Maritime Hammock",27.1166667938232,-80.154167175293,1,27.2529163360596,26.2145833969116,26.8308334350586,28.039999961853,17.9674997329712,1.04315915938647,1470.83001708984,1063.90551757812,1.4416721405574,1.2609756316975,1.373815597608,0.578735828399658,0.985162909608334,347.986701965332,6
"Southeastern Great Plains Tallgrass Prairie",37.1041660308838,-96.716667175293,323,23.9964998245239,20.9916667938232,22.3129167556763,26.9249992370605,0.960000038146973,-17.9763453878611,970.845001220703,829.282775878906,1.45405595603607,0.90757875744328,1.16063906966757,0.537173926830292,0.882971592247486,308.778453826904,1764
"Southeastern Interior Longleaf Pine Woodland",33.3250007629395,-86.2374992370605,183.5,23.4823328018188,21.386333656311,22.9004163742065,26.3374996185303,6.24250030517578,-11.6244015764159,1378.22998046875,945.488555908203,1.63037763219551,1.35295323702674,1.46862950078066,0.59491690993309,0.951305525377393,346.588920593262,38
"Southern Appalachian Low-Elevation Pine Forest",35.3166656494141,-84.5250015258789,372,22.747501373291,19.6517467498779,20.7558345794678,24.6594371795654,3.3876690864563,-14.9601717430571,1360.21997070312,812.859313964844,1.76333286475683,1.46339744523852,1.61540164767088,0.617649555206299,0.970104968175292,337.544403076172,61
"Southern Appalachian Montane Pine Forest and Woodland",36.033332824707,-82.1666679382324,1007.5,18.6222560882568,16.1777282714844,16.9890518188477,20.6279382705688,0.294911861419678,-18.7143941213822,1341.74005126953,666.420227050781,2.43545608613813,1.60483544267296,1.99160464022466,0.665730953216553,0.999999991697934,298.265209197998,20
"Southern Appalachian Northern Hardwood Forest",35.6083335876465,-82.9874992370605,1334.5,16.9569177627563,13.7892899513245,14.9683332443237,18.4200000762939,-1.05844759941101,-19.5483753718814,1689.44000244141,582.333465576172,3.45171771309537,2.13097651017673,2.82153603410758,0.738320022821426,1.00000001423407,271.099323272705,16
"Southern Appalachian Oak Forest",35.6666679382324,-82.9375,686,20.5654161453247,17.2578653335571,18.785364151001,22.4224939346313,1.77059370279312,-17.0934589931444,1353.55999755859,748.533477783203,2.31637534364419,1.52023813790101,1.77615151604559,0.639789074659348,0.999569945663097,322.654945373535,472
"Southern Atlantic Coastal Plain Dune and Maritime Grassland",35.591667175293,-75.466667175293,1,23.1483325958252,23.1483325958252,23.1483325958252,26.2600002288818,7.76999950408936,-5.67619467694852,1361.51000976562,734.244079589844,1.85430139946929,1.85430139946929,1.85430139946929,0.64965158700943,1.00000002597704,291.316596984863,1
"Southern Atlantic Coastal Plain Maritime Forest",32.1916656494141,-80.8000030517578,2,25.6646663665771,24.8445003509521,24.9000015258789,27.7150001525879,9.80000019073486,-6.29183968430997,1296.86999511719,958.007995605469,1.41221069489648,1.27413761106834,1.32882291293105,0.570598542690277,0.945280812680721,343.207893371582,13
"Southern Atlantic Coastal Plain Wet Pine Savanna and Flatwoods",31.3333339691162,-81.5666656494141,9,25.5796672821045,24.2601661682129,24.9266662597656,27.7800006866455,10.0349998474121,-8.06451684352849,1269.96997070312,1035.95727539062,1.28604882758946,1.15705538200372,1.21516513183824,0.548566401004791,0.926928296685219,381.198944091797,235
"Southern Blackland Tallgrass Prairie",31.7083339691162,-96.7666702270508,155,26.217333984375,24.4236671447754,25.5658340454102,29.0149993896484,8.27999973297119,-8.46963606639775,990.159973144531,1059.69714355469,1.17723934942847,0.778180610066928,0.940238249386348,0.484599381685257,0.754549488425255,292.639999389648,723
"Southern California Coastal Scrub",33.9416656494141,-117.866664886475,193,22.9705825805664,17.3623327255249,20.8954162597656,23.1800003051758,12.7650003433228,0.168365845373483,378.775009155273,1010.24234008789,0.530568461018248,0.254065160723668,0.364060777038495,0.266894832253456,0.29032775759697,154.605113983154,280
"Southern California Dry-Mesic Chaparral",33.8833351135254,-117.308334350586,821,22.2769996643066,18.9613342285156,20.828332901001,24.3050003051758,9.90500068664551,-3.12269317699829,471.320007324219,1060.40209960938,0.765511384291668,0.323735235695351,0.452506409356005,0.311534881591797,0.287002086639404,144.331317901611,169
"Southern California Oak Woodland and Savanna",34.2458324432373,-118.474998474121,416,22.1746664047241,17.5126667022705,20.3904161453247,23.9675006866455,11.4175000190735,-1.56852803646891,481.544998168945,1038.12518310547,0.896468477780093,0.370597410763381,0.460927359572074,0.315501242876053,0.293940991163254,151.00048828125,24
"Southern Coastal Plain Blackland Prairie and Woodland",32.5208339691162,-88.9416656494141,110,23.9851665496826,23.3936666488647,23.7554168701172,26.977499961853,7.26750040054321,-10.1392764376277,1437.42498779297,980.787200927734,1.55173719312628,1.40399293768073,1.47006459226087,0.595152169466019,0.925690691918135,346.64400100708,64
"Southern Coastal Plain Dry Upland Hardwood Forest",31.7416667938232,-86.9916687011719,96,24.9783344268799,23.8208332061768,24.1383323669434,27.1849994659424,8.28999996185303,-9.47669736460329,1410.06994628906,1015.51184082031,1.50279882757242,1.20495516806198,1.39250663146032,0.582028329372406,0.953239135444164,366.720016479492,651
"Southern Coastal Plain Mesic Slope Forest",32.2249984741211,-89.3000030517578,97,24.5055000305176,23.6086669921875,24.0566654205322,27.2099990844727,7.77000045776367,-9.69750797652581,1414.52001953125,1000.09252929688,1.54798476504738,1.30663631144697,1.44204419052516,0.590507030487061,0.931211896240711,349.349975585938,545
"Southern Coastal Plain Nonriverine Cypress Dome",28.3583335876465,-81.8250007629395,13,26.6699995040894,25.153833770752,26.3262500762939,27.8074998855591,15.3274998664856,-3.37283336642141,1315.00500488281,1139.00329589844,1.38954205561654,1.06165515581653,1.14036641188606,0.532790303230286,0.895087298005819,382.579929351807,58
"Southern Coastal Plain Seepage Swamp and Baygall",30.8916664123535,-86.2000007629395,42.5,25.2504167556763,24.2179164886475,24.6887512207031,27.4100008010864,9.55249977111816,-8.77216641348567,1532.23004150391,1046.83892822266,1.57979128939927,1.35598459325794,1.45289805472604,0.59231898188591,0.980406938120723,385.15841293335,86
"Southern Colorado Plateau Sand Shrubland",36.3333320617676,-109.583335876465,1733.5,21.2943330764771,17.7449172973633,19.171667098999,24.1625003814697,-0.150000095367432,-17.219358561285,222.659996032715,885.550628662109,0.311287990089135,0.190443334574038,0.252619639073119,0.201673023402691,0.22664013504982,84.3000001907349,130
"Southern Crowley`s Ridge Mesic Loess Slope Forest",35.1500015258789,-90.6750030517578,100,23.3803329467773,22.7755004882812,23.1525001525879,26.9750003814697,3.6100001335144,-13.4004373732049,1290.27001953125,860.028442382812,1.50872150149713,1.42905260122221,1.47877684196188,0.596575200557709,0.834163457155228,292.841911315918,7
"Southern Interior Low Plateau Dry-Mesic Oak Forest",37.0874996185303,-86.4416656494141,215,21.9339164733887,20.2184814453125,21.2400007247925,25.1949996948242,1.70000016689301,-17.4422860221338,1260.89001464844,798.060577392578,1.67955746645204,1.50377203769577,1.58459674657936,0.613092452287674,0.923461172729731,314.039585113525,1504
"Southern Piedmont Dry Oak(-Pine) Forest",35,-81.375,207,23.1781665802002,20.5896987915039,22.0799999237061,25.9300003051758,4.82499980926514,-12.9426446148713,1168.16003417969,875.568481445312,1.52029785015415,1.22430639418993,1.35906371350759,0.576103031635284,0.928346715867519,324.362838745117,1925
"Southern Piedmont Mesic Forest",35.25,-81.1916656494141,197,23.2139991760254,20.4480262756348,21.9791660308838,25.8315773010254,4.66499996185303,-13.3140242779532,1169.98999023438,876.176635742188,1.5176980129329,1.22745572648267,1.37003115279234,0.578064620494843,0.92761192470789,325.560005187988,637
"Southern Ridge and Valley/Cumberland Dry Calcareous Forest",34.7916679382324,-85.1333312988281,258,22.7770004272461,20.3686672210693,21.9779834747314,25.6599979400635,4.09620475769043,-13.7287314638314,1344.70007324219,866.613159179688,1.66880894240407,1.36885266282279,1.53041856890858,0.604808449745178,0.944756090641022,331.269996643066,313
"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",37.8166656494141,-106.216667175293,2500,15.2030832290649,11.0526663780212,13.1912498474121,17.4175004959106,-3.37000024318695,-21.8201081850302,537.860015869141,576.225372314453,1.32618772402306,0.697536765991661,0.940425704074678,0.484649166464806,0.653457060456276,193.865001678467,300
"Southern Rocky Mountain Juniper Woodland and Savanna",34.9166679382324,-104.416664123535,1441,23.9876667022705,16.7129997253418,20.5925006866455,24.8349990844727,2.77499985694885,-16.0592609631646,443.950012207031,918.302917480469,0.650030929094244,0.398907088346235,0.526640295411538,0.34496682882309,0.508341878652573,211.149993896484,275
"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",37.4958324432373,-106.691665649414,2724.5,13.6675833702087,10.1043330192566,11.8066668510437,15.9899997711182,-4.22250032424927,-22.1973861826338,640.590026855469,511.041564941406,1.68822406734882,0.913792581118933,1.26207520830041,0.557927399873734,0.707571819424629,200.022529602051,154
"Southern Rocky Mountain Montane-Subalpine Grassland",38.1416664123535,-105.958335876465,2751,13.5903329849243,9.89766654968262,11.2141666412354,15.5100002288818,-5.52500009536743,-25.1807984022433,421.119995117188,523.764770507812,1.41187908007465,0.567776148214946,0.781165335306534,0.438569784164429,0.607923567295074,167.730003356934,65
"Southern Rocky Mountain Pinyon-Juniper Woodland",35.5499992370605,-105.133331298828,1895,19.3741668701172,15.7998329162598,17.6341667175293,21.8649997711182,0.430000066757202,-18.4672826699305,425.889984130859,800.880554199219,0.670364025010222,0.440181648290782,0.531462901284516,0.347029566764832,0.508130699396133,202.830001831055,205
"Southern Rocky Mountain Ponderosa Pine Savanna",34.9166679382324,-108.375,2285,16.3728332519531,13.6401670455933,15.2924995422363,19.5599994659424,-0.999999761581421,-19.1953422556824,376.470001220703,724.606079101562,0.792555129156462,0.438603873885466,0.528318989252035,0.345686346292496,0.44680267572403,179.774063110352,213
"Southern Rocky Mountain Ponderosa Pine Woodland",35.8958339691162,-108.449996948242,2309,16.3124166488647,12.5799999237061,14.5908336639404,18.9324998855591,-1.55249977111816,-19.4446445220991,509.105010986328,661.132202148438,1.0837478306514,0.571050085034111,0.780375950910139,0.438320860266685,0.550694972276688,191.874992370605,738
"Southern Rocky Mountain Ponderosa Pine Woodland - North",39.1208343505859,-104.783336639404,2192.5,16.0170831680298,13.7723336219788,14.2191662788391,19.2124996185303,-2.37500011920929,-22.6935518859347,523.925003051758,613.277862548828,0.941453886733942,0.698259564857319,0.863730515523074,0.463392287492752,0.710362195968628,218.439998626709,10
"Southern Rocky Mountain Ponderosa Pine Woodland - South",34.9416656494141,-105.716667175293,2233,16.2493335723877,14.8989999771118,15.4933338165283,19.5149993896484,-0.965000152587891,-19.1254742312123,539.210021972656,711.564392089844,0.851828313104057,0.647289921608113,0.768199534438721,0.43445298075676,0.613002955913544,219.260005950928,25
"Southern and Central Appalachian Cove Forest",36.9291667938232,-81.5833358764648,701,19.7981414794922,16.0123872756958,18.1301403045654,21.8586359024048,0.240196943283081,-18.7653510768914,1308.5400390625,693.866821289062,2.41100289147841,1.4446600286262,1.80607832359232,0.643630772829056,0.999999956407775,307.16641998291,138
"Southwest Florida Coastal Strand and Maritime Hammock",27.158332824707,-82.4333343505859,1,27.1000003814697,26.4516677856445,27.0083332061768,28.2549991607666,16.3150005340576,-1.09018175709889,1389.56994628906,1068.13793945312,1.33910247654936,1.18739668311953,1.28308707256192,0.561996519565582,0.877113796770573,348.218185424805,11
"Tamaulipan Calcareous Thornscrub",28.6750001907349,-99.5625,226.5,28.1199153900146,26.358416557312,27.401665687561,29.9850006103516,12.0625,-4.93269545431531,589.739990234375,1256.52239990234,0.528203667434954,0.401161874291932,0.47002258913344,0.319738313555717,0.470022678375244,202.375001907349,112
"Tamaulipan Clay Grassland",27.4583330154419,-97.5666656494141,5.5,27.2662508010864,27.0762498855591,27.1712503433228,29.2049999237061,13.6950001716614,-1.89450960562295,754.190002441406,1137.14233398438,0.665905879619754,0.660642577470415,0.663274228545085,0.39877387881279,0.644873157143593,263.05474281311,2
"Tamaulipan Mixed Deciduous Thornscrub",28.3458337783813,-98.720832824707,134,28.1381675720215,26.7570829391479,27.5445823669434,29.9125003814697,12.5699996948242,-4.11642543343593,604.890014648438,1254.13116455078,0.698123299139637,0.406002752008537,0.48170108374964,0.325100019574165,0.481701165437698,210.214994430542,672
"Tamaulipan Riparian Systems",27.7583332061768,-98.4000015258789,57,28.4556663513184,27.4588321685791,27.7999992370605,30.0849990844727,13.6350002288818,-2.47685929689187,610.029968261719,1252.50402832031,0.582707159710645,0.386367064086927,0.490289647899536,0.328989505767822,0.483736634254456,215.599998474121,93
"Tamaulipan Savanna Grassland",28.1041669845581,-98.9458312988281,141,28.4668321609497,27.2150001525879,27.6450004577637,30.1650009155273,12.8299999237061,-3.89434031511312,563.459991455078,1265.94866943359,0.5427664376086,0.382144452688389,0.449156783064843,0.309943526983261,0.449156850576401,199.234998703003,282
"Texas-Louisiana Coastal Prairie",29.533332824707,-95.7583312988281,16,27.0491676330566,25.5391654968262,26.2541656494141,28.7649993896484,11.7449998855591,-4.22715143415779,1216.80004882812,1049.05810546875,1.53148734118857,0.760435546824177,1.15471113110563,0.5359006524086,0.91854228079319,339.490684509277,661
"Texas-Louisiana Saline Coastal Prairie",28.8500003814697,-95.6041641235352,1.5,26.989083480835,26.3508335113525,26.4091672897339,28.75,12.3849992752075,-2.74799605654129,1211.97497558594,1032.11108398438,1.27516889220807,1.00187654493277,1.19570887463136,0.544549882411957,0.927233278751373,331.550151824951,12
"West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland",29.6958341598511,-93.5416679382324,1,25.8935829162598,25.5511671066284,25.7425003051758,28.1975002288818,10.8274998664856,-4.63429802424074,1532.64001464844,958.304565429688,1.62120462508063,1.53337440135549,1.59404047558634,0.614477813243866,0.998857513466961,349.954704284668,4
"West Gulf Coastal Plain Mesic Hardwood Forest",32,-93.5583343505859,71,25.3258335113525,23.8076652526855,24.7200012207031,27.9500007629395,8.17500019073486,-8.74684375389237,1354.2099609375,1015.49298095703,1.48713991579703,1.11145141464587,1.36666081462586,0.577463746070862,0.867130428552628,326.511306762695,109
"West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods",33.4458332061768,-92.5416679382324,58.5,24.662833404541,23.5618337631226,23.9112510681152,27.6175003051758,5.97499966621399,-11.1760420004436,1369.93499755859,969.264038085938,1.4546477864775,1.32259195367469,1.4207288246082,0.586901247501373,0.858851760625839,316.710090637207,50
"West Gulf Coastal Plain Northern Calcareous Prairie",33.9916648864746,-93.908332824707,118,24.0525005340576,23.5231666564941,23.7291679382324,27.5100021362305,5.70499992370605,-11.6951616092898,1308.5,956.867248535156,1.43482692825014,1.26299357602671,1.36021218645563,0.576309263706207,0.853881314396858,308.260650634766,17
"West Gulf Coastal Plain Pine-Hardwood Flatwoods",32.9249992370605,-93.3000030517578,53,25.8483329772949,23.7145000457764,24.2858333587646,27.8050003051758,7.03499984741211,-10.0807882695393,1358.17993164062,984.968139648438,1.44676968846198,1.18145363733558,1.38997403226868,0.58158540725708,0.869574844837189,322.212730407715,185
