"ESD","ID","Abies","Acer","Betula","Carya","Fagus","Fraxinus","Larix","Picea","Pinus","PopLirio","Quercus","Thuja","Tilia","Tsuga","Ulmus","Basswood","Elm","Hemlock","Hickory","Oak","Pine","Tamarack","Whitecedar","p","m","e","s","d","Twh","Tw","Tc","Tcl","Tg","Tg30","Bhs","carbdepth","clay150","floodfrq","histic","humic","humicdepth","hydric","ksatdepth","OM150","pH50","rockdepth","sand150","sand50","spodic","watertable","elev","slope","aspect","slope500","shade","popen","nopen","solar","LRU","spptotal","ES"
"96A Rich Sand Plains",2690.6170212766,0.0137008372149331,0.670081813918783,0.159532018204002,0.000484113492309413,0.767358030410523,0.104312094681441,0.0328673167387024,0.00851875522788218,0.213714037962416,0.0416754250540993,0.0650057348551506,0.117293844177843,0.124321560603269,0.569726111406976,0.16773490447234,0.00141059962457957,0.000119148941829484,0.923872339747291,2.55319161063179e-05,8.51063870210597e-06,0.0885446806329283,6.80851096168478e-05,0.00509787225065396,847.688767453457,0.610726446547407,540.225362574801,0.445099954275375,0.129223810548478,26.4976728317585,20.3418078726911,-5.46350141281777,-9.12947595880387,15.837526382284,15.8337611137552,0.453290380696033,199.078721553721,4.03950940801742,0,0.00827423181939632,0,20.5644118024948,0.0141843972688026,246.524822803254,1.15571068766269,5.62462297398993,250,90.0200815403715,87.9926079283369,0.788022065574818,243.716561175407,240.68518878044,0.0485401345575426,3.19060904421705,0.045139792454528,0.78081957964187,1.53441167892294,1.53549164406797,3.81485745754648,NA,1.01914676886171,NA
"96A Rich Sand Slopes",1255.8,0.01128000007011,0.761455583572388,0.110428418964148,0.00221733336802572,0.791554749011993,0.20072658509016,0.0299053332768381,0.00516857132315636,0.115293667465448,0.0215573336929083,0.0343160003423691,0.123093620687723,0.18685849159956,0.519303822517395,0.136948376893997,0.00648000012151897,0,0.994959998130798,0,0,0,0,0.000799999991431832,826.640979003906,0.613013708591461,521.645111083984,0.460386174917221,0.145361316204071,25.9846900939941,20.3902992248535,-5.21225986480713,-8.51757068634033,15.8864852905273,15.8857845306396,0.702745106816292,139.558100128174,6.30596737861633,0,0.0333333343267441,0,22.1942899703979,0.0888888895511627,250,1.65413196086884,6.00094966888428,250,85.694026184082,82.8338607788086,0.884444445371628,227.777777099609,239.15373840332,0.190775430202484,3.96240477561951,0.108969835937023,0.710035085678101,1.46650273799896,1.46770915985107,3.60050821304321,NA,1.00223999824375,NA
"96A Wet Loam Plains",3005.5,0.0878999992273748,0.571331679821014,0.290709998458624,0.00400333350989968,0.522854998707771,0.325871661305428,0.184550000354648,0.0341000007465482,0.132170002907515,0.0612983326427639,0.0212200002279133,0.507251664996147,0.119218334555626,0.613838344812393,0.249136827886105,0,0.000100000004749745,0.524199996143579,0,0,0,0,0.500299996288959,815.778762817383,0.607004389166832,527.920799255371,0.439925715327263,0.134871147572994,26.2001233100891,20.4196710586548,-5.4980902671814,-9.11726117134094,15.8534741401672,15.8568825721741,0.0833333358168602,122.1394739151,14.4658530950546,0,0.131578952074051,0,29.4086256027222,0.802046790719032,194.337844848633,8.73213957250118,6.52379381656647,250,61.3792314529419,59.3569507598877,0.197953216731548,27.5255846977234,211.920501708984,0.0236188595881686,3.48004931211472,0.0464614415541291,0.796771049499512,1.51579585671425,1.55666750669479,3.87901049852371,NA,1.02459999243729,NA
"96B Acidic Moist Sand Plains",3016.0625,0.00712500006193295,0.41108157671988,0.216062396066263,0.00110250002217072,0.505404043011367,0.261989801656455,0.160344009054825,0.0534732806117972,0.475589701905847,0.143212120281532,0.162735205958597,0.269400783348829,0.0669433965813369,0.630965534597635,0.111056418740191,0.000500000023748726,5.00000023748726e-05,0.50082500129065,0.000350000016624108,0.000375000003259629,0.0652999999729218,0.000125000005937181,0.422649995976826,881.090808868408,0.608564779162407,567.073471069336,0.428480975329876,0.110970408655703,27.1546622514725,20.5445370674133,-5.40738260746002,-9.57659018039703,15.9330394864082,15.9336205720901,0.534327659755945,229.729166984558,6.95093646273017,0,0,0.0277777779847383,17.7416126132011,0.186405847780406,234.574509620667,1.18983851931989,5.38541516661644,250,88.7650685310364,91.1615133285522,0.831505855545402,56.6808545589447,237.259059906006,0.0110215306194732,3.79587448388338,0.0117268825124484,0.782331015914679,1.5586906298995,1.56011202186346,3.84327606856823,NA,0.990174997292343,NA
"96B Acidic Peat Plains",4353.33333333333,0.00480000015037755,0.280228093266487,0.139949987332026,0.00415333337150514,0.191468893239895,0.375235761205355,0.585159043471018,0.313192774852117,0.529155999422073,0.13082089399298,0.10056127111117,0.364969983696938,0.133022318283717,0.340010195970535,0.217747976382573,0,0,0.00360000017099082,0,0,0.00506666675209999,0.00120000005699694,0.998666663964589,889.087259928385,0.604536871115367,581.605326334635,0.420230915149053,0.113716167708238,27.7060864766439,20.6026980082194,-5.95250495274862,-10.5200618108114,15.9167629877726,15.9259255727132,0,250,10.5086415608724,0,0.925925930341085,0,140.222223917643,0.925925930341085,250,76.5585174560547,3.93851852416992,250,9.42469151814779,9.12592569986979,0,18.5185190836589,258.644816080729,0.0212940896550814,2.6924455165863,0.0132703677130242,0.790915846824646,1.54432455698649,1.56358202298482,3.8247705300649,NA,1.00853333094468,NA
"96B Acidic Wet Sand Plains",4529,0.0143999997526407,0.353320002555847,0.313046663999557,0.000800000037997961,0.546113312244415,0.290266662836075,0.064640000462532,0.0304000005125999,0.457299023866653,0.298586666584015,0.129020005464554,0.279399991035461,0.0530108883976936,0.670086681842804,0.127793341875076,0.000400000018998981,0,1,0,0,0,0,0.0675999969244003,873.6640625,0.62783545255661,517.885925292969,0.444112658500671,0.0622257739305496,25.2210178375244,20.1559963226318,-4.3878870010376,-7.64187669754028,15.7907037734985,15.7342443466187,0,250,5.77777767181396,0,0,0,14.1666669845581,0.777777791023254,250,1.83648145198822,5.4088888168335,250,93.0311126708984,92.9377746582031,0.222222223877907,75,191.113220214844,0.0433074496686459,0.529080271720886,0.022252207621932,0.783945858478546,1.52146661281586,1.5563462972641,3.74290227890015,NA,1.0679999969434,NA
"96B Dry Loam Plains",1618,0.00272923083199809,0.528035057915582,0.15850411914289,0.00522407413356834,0.810456204745505,0.197164150368836,0.116908240287254,0.0501543206369711,0.24251172836456,0.049250740557909,0.0728822158028682,0.112512352928105,0.116759371012449,0.506804739435514,0.161176614049408,0.0037777778149272,2.22222232777211e-05,0.917199999689021,2.22222232777211e-05,2.22222232777211e-05,0.00142222230270919,0.00020000000949949,0.0606000011450508,882.393646240234,0.611274927854538,561.363037109375,0.434135246607992,0.109826115891337,26.9054198794895,20.4848065906101,-5.2791395717197,-9.3612326780955,15.9143106672499,15.9129495620728,0,125.571972952949,18.3054729832543,0,0.0485862195491791,0.0326797399255964,25.3165339893765,0.0740740762816535,106.321362018585,3.96827260156473,6.16219894091288,250,53.2000124189589,62.7424413892958,0.133797809895542,211.111110687256,233.067465040419,0.0424910578359332,3.6404427157508,0.0361909340135753,0.783401999208662,1.54634176360236,1.53883625401391,3.84316249688466,NA,0.983266667631041,NA
"96B Dry Loam Slopes",1648,0.00160000007599592,0.452698796987534,0.357570916414261,0.0108599998056889,0.503159999847412,0.138219997286797,0.103919997811317,0.0120000001043081,0.595106661319733,0.154880002140999,0.194729223847389,0.435806661844254,0.13078285753727,0.440506666898727,0.382766664028168,0.0303999986499548,0,0.917599976062775,0,0,0.000400000018998981,0.000400000018998981,0.00680000009015203,868.912170410156,0.604030072689056,569.6142578125,0.419191241264343,0.114007860422134,27.2596073150635,20.295597076416,-6.21407890319824,-10.6153078079224,15.7522640228271,15.8727197647095,0,234.941177368164,6.83274507522583,0,0,0,9.11764717102051,0,250,0.550435721874237,4.4522876739502,250,64.3150405883789,66.2556838989258,0.424836605787277,194.444442749023,256.038696289062,0.149245157837868,2.2828094959259,0.0911937654018402,0.817937970161438,1.40381872653961,1.53994107246399,3.91113066673279,NA,0.955599974840879,NA
"96B Dry Sand Plains",3082.125,0.00305000014486723,0.217780113220215,0.0391209117369726,0.00140000006649643,0.24007330276072,0.0449060178361833,0.0378988588927314,0.0328500008035917,0.893078729510307,0.0971277188509703,0.469986569136381,0.0885368520393968,0.0125491668004543,0.168576968368143,0.0329097336507402,0.000300000014249235,0,0.00564999986090697,0.000950000016018748,0.000500000023748726,0.975449994206429,0.000600000028498471,0.00160000007599592,876.386161804199,0.609957687556744,560.608009338379,0.42427945509553,0.0993620725348592,26.8904647827148,20.4198572635651,-5.37223964929581,-9.40958106517792,15.9157543182373,15.9265953302383,0,250,1.92977777123451,0,0.00680555589497089,0,9.90694457292557,0.0138888889923692,250,1.8650323972106,4.73372220993042,250,93.8491115570068,92.7962226867676,0,246.527778625488,229.54741859436,0.0235690318222623,3.37283059954643,0.0119254967430606,0.787292011082172,1.55419100821018,1.55816949903965,3.82618823647499,NA,0.985049994225847,NA
"96B Euic Moist Sand Plains",2648.5,0.00170000002253801,0.418415244668722,0.163426167331636,0.00355250010034069,0.56382367387414,0.233618934638798,0.0636953571811318,0.0100464287097566,0.481089913286269,0.112126830033958,0.182347485795617,0.123164168093354,0.114083152497187,0.546089481562376,0.17760003125295,0.0221499991894234,0,0.523699998273514,0.000100000004749745,0,0.371449998667231,0.00020000000949949,0.0876500000595115,884.746658325195,0.605039574205875,577.565185546875,0.426034595817327,0.120686415582895,27.513249874115,20.6226246356964,-5.59510624408722,-9.97020649909973,15.9879608154297,15.9928679466248,0.0277777779847383,159.875,9.87226843833923,0,0,0.125,17.9409722089767,0,201.75,0.543981485068798,6.06244444847107,250,76.6739249229431,88.7270545959473,0.0277777779847383,79.8611106872559,245.926567077637,0.0181022150500212,3.39436093717813,0.0148281393339857,0.793323859572411,1.55484509468079,1.55996204912663,3.8650906085968,NA,1.00524999620393,NA
"96B Euic Muck Plains",3170.28571428571,0.0339428578237338,0.291691356471607,0.270702649440084,0.0127553060551041,0.214410761105163,0.600135943719319,0.519326031208038,0.1110500123884,0.284533098340034,0.0816342883876392,0.120312699515905,0.627419590950012,0.18585531147463,0.458867626530784,0.201250280652727,0.00685714285022446,0.000514285738712975,0.00280000009973134,5.71428598569972e-05,0,0.000342857159141983,0.000228571439427989,0.992514286722456,879.114519391741,0.605335789067405,573.12100655692,0.426693311759404,0.120665108518941,27.3213618142264,20.6800373622349,-5.31397574288504,-9.58308233533587,16.0692601885114,16.0774138314383,0.0158730159912791,237.142857142857,13.5737496444157,0,0.880952383790697,0,144.483500889369,0.936507940292358,250,63.9249899727958,6.26251118523734,250,17.3061084747314,13.7057778494699,0.0634920639651162,6.94444452013288,228.936471121652,0.00952961972715067,3.86612466403416,0.0142411640512624,0.782530231135232,1.55302373000554,1.56570671285902,3.83653811046055,NA,1.00331428686955,NA
"96B Euic Wet Sand Plains",2443.25,0.0161000000080094,0.445940002799034,0.326281595975161,0.00371000001905486,0.432031664997339,0.51587501168251,0.281743355095387,0.0502999993041158,0.318650001659989,0.0633333334699273,0.0460483329370618,0.420588243752718,0.134918509051204,0.502493795007467,0.288954526185989,0.0126000003656372,0,0.492099994968157,0,0,0.000400000018998981,0,0.493000009097159,890.328811645508,0.609376266598701,570.657348632812,0.431596890091896,0.113325962796807,27.2930088043213,20.6471266746521,-5.39683508872986,-9.7044095993042,16.0152468681335,16.0198590755463,0.0617283992469311,157.555557250977,6.04314810037613,0,0,0.444444447755814,23.856481552124,0.799382731318474,236.166667938232,1.85742279887199,6.06799376010895,250,89.1501865386963,90.1073322296143,0.145061735063791,27.9320983886719,224.12548828125,0.00911475974135101,4.03152656555176,0.0105353792896494,0.784126192331314,1.55836334824562,1.56529855728149,3.84254544973373,NA,0.998100004449952,NA
"96B Moist Floodplain Plains",2123.75,0.00780000019585714,0.436884518712759,0.15795874921605,0.027030832861783,0.517282649874687,0.31707145832479,0.114571946207434,0.0256468753796071,0.386580379679799,0.110304168891162,0.217205319087952,0.21760988747701,0.135480207856745,0.483414497226477,0.22431583236903,0.116700001410209,5.00000023748726e-05,0.711700004525483,0.00275000007241033,0,0.0175499997276347,5.00000023748726e-05,0.144149999629008,879.776161193848,0.607717022299767,568.106834411621,0.427435826510191,0.112707043532282,27.1504998207092,20.6020243167877,-5.28155541419983,-9.45947778224945,16.0102432966232,16.0500237941742,0,186.979078292847,7.9072857350111,0.297501562163234,0.0304983668029308,0.0171652855351567,31.1888270378113,0.151529340073466,224.149154663086,2.99763014167547,5.31175965070724,250,71.2792570590973,69.1308233737946,0.138888889923692,139.201001167297,214.736078262329,0.0910635857144371,3.18215334415436,0.0372941887762863,0.797562569379807,1.5032379925251,1.5307836830616,3.8491598367691,NA,0.992950005369494,NA
"96B Moist Loam Plains",2813.64705882353,0.0165411762975375,0.469730375444188,0.149078524726279,0.00891547907582101,0.690247872296502,0.27977446729646,0.134754143874435,0.0390691032961887,0.227947527871412,0.0836289733483949,0.104600249296602,0.193602532668806,0.123040792915751,0.512327423647923,0.212910464581321,0.0034117647446692,0,0.788870582767927,2.3529412882293e-05,4.70588257645859e-05,0.000447058817371726,0.00063529413412599,0.180847057470066,880.611231186811,0.611436083036311,559.95655373966,0.431866694899166,0.105517641367281,26.8589551589068,20.5008864683263,-5.25619133780984,-9.3275819385753,15.9376088871675,15.9450999428244,0.0326797401203829,136.606771581313,16.2265167096082,0,0.0261437910444596,0.0130718955222298,20.1166547466727,0.0261437910444596,116.271534302655,2.68810429840403,4.54872779285207,250,32.7109621272368,40.2177531298469,0.119184930534924,51.6339869779699,224.08814015108,0.0148856978264442,3.47695347842048,0.0203835701389741,0.785527218790615,1.55114238402423,1.56194379049189,3.83850460893968,NA,0.974282346172806,NA
"96B Rich Sand Plains",2717.24545454545,0.00205047445329414,0.35152013650672,0.0880477433368056,0.00152226635016797,0.510124217955904,0.0742018545744941,0.0330524154176766,0.0186345497918823,0.653364044055343,0.086454310526394,0.277777408292009,0.0888492093400352,0.0565181462094188,0.334842902218754,0.0748216072584248,0.00163636365058747,4.72727295180613e-05,0.43705818109553,0.00213090914132243,0.00221818183464083,0.545163637511855,0.000661818200553005,0.0123890908625485,884.229372336648,0.608369136940349,569.257058993253,0.428390259905295,0.111957380852916,27.2391671614213,20.519386846369,-5.63533961556175,-9.91231370405717,15.9166288029064,15.9185443444686,0.0242424243553118,234.715857211026,4.21912405165759,0,0.00340175960551609,0.0374468371272087,14.9687753308903,0.0202020206234672,242.58264465332,0.897743956067345,5.55513276620345,250,90.7526641152122,91.807312150435,0.324830277941444,238.813131367077,248.532398570668,0.0324505974284627,3.24256972670555,0.0266475244636901,0.783699453960765,1.54885081377896,1.54648233652115,3.83627751523798,NA,1.00130545502656,NA
"96B Rich Sand Slopes",772.333333333333,0.00186666675532858,0.390276948610942,0.0883733332157135,0.0027022222833087,0.383487209677696,0.107694264501333,0.0449466671173771,0.00693333327459792,0.743113180001577,0.142332166433334,0.427718808253606,0.11111111069719,0.0553533341735601,0.437687655289968,0.10002177208662,0.00346666652088364,0,0.341466666975369,0.000400000018998981,0,0.64626666624099,0.00319999999677142,0.000800000037997961,883.644836425781,0.605889916419983,574.795043945312,0.422243575255076,0.111775768299898,27.5211982727051,20.4992160797119,-6.1888526280721,-10.7241973876953,15.8039096196493,15.8373314539591,0,195.703704833984,5.14628573258718,0,0,0,10.4708606402079,0,250,0.888406713803609,5.60682360331217,250,90.485949198405,89.2866363525391,0.78867103656133,211.11110941569,271.091339111328,0.167777384320895,2.94538675745328,0.0491606965661049,0.742436011632284,1.4694432814916,1.50756331284841,3.71369608243306,NA,0.995599999791011,NA
"96B Wet Floodplain Plains",2459,0.0118000003858469,0.402985125780106,0.199229444377124,0.0131366670539137,0.360994998365641,0.538596473634243,0.262929918244481,0.056734444340691,0.299604207277298,0.115255582844839,0.116177919320762,0.449034364894032,0.225089563988149,0.545548900961876,0.449869764968753,0.333249995834194,0.0023999999393709,0.016250000189757,0,0,0.000350000016624108,0.000700000033248216,0.62594999576686,882.346244812012,0.606389954686165,572.955780029297,0.4267294742167,0.116515090689063,27.3589859008789,20.6079561710358,-5.41866844892502,-9.7133549451828,15.9865667819977,16.0065066814423,0,202.078113555908,12.0580825358629,0.847222225740552,0.252450983971357,0.287581700831652,54.9281040430069,0.930555559694767,229.771240234375,17.6963889598846,6.69928681850433,250,61.0068745613098,52.1980900764465,0.0138888889923692,17.3611116409302,224.971158981323,0.021123193873791,2.9268790781498,0.0228866382967681,0.793313376605511,1.53809933364391,1.5610599219799,3.8392216861248,NA,0.978899991780054,NA
"96B Wet Loam Plains",2639.11111111111,0.0286709654869305,0.405178646246592,0.303593984908528,0.00757407415140834,0.39129184683164,0.406395720110999,0.275000955495569,0.103469001077529,0.332571584317419,0.0676114579869641,0.0591503703552816,0.497215729620722,0.17223487711615,0.530386146571901,0.198413581483894,0.115866666685583,4.44444465554423e-05,0.342266667090977,0,0,0.000400000018998981,4.44444465554423e-05,0.550933331975506,874.530144585503,0.605754209889306,569.204603407118,0.42451180683242,0.115750979218218,27.2100861867269,20.5429623921712,-5.5692327287462,-9.81326076719496,15.9462995529175,15.9464739693536,0.0452674908770455,114.079537709554,18.144568655226,0,0.197132610612445,0.0987654328346252,38.1200737423367,0.85185186068217,146.136368433634,12.753057161967,6.67735608418783,250,55.6830825805664,53.3246671888563,0.0715020596981049,20.7818927764893,243.374286227756,0.0130471035372466,3.20651250415378,0.0120953521949963,0.785756991969215,1.55590526262919,1.56240316232045,3.85298752784729,NA,1.00955555466418,NA
"97A Acidic Moist Sand Plains",2701.73913043478,0.000608695670962334,0.301176085744215,0.190450992597186,0.0103050856243657,0.540170907974243,0.266397993201795,0.0580885292476286,0.00698947383131346,0.429916665605877,0.0908316070942775,0.146176551185224,0.00671579718650521,0.04326582485405,0.558981375849765,0.143367508345324,0.0565913042721703,0.000295652187955768,0.650069565097194,0.000573913050491525,0.000365217398528172,0.216434784243693,0.000521739134969919,0.0722782606380465,931.391975734545,0.615391933399698,581.673400878906,0.430231940487157,0.0881105248370896,27.5020456728728,21.6447866688604,-4.06020057719687,-7.85666382831076,17.0876693725586,17.087762169216,0.426391226765902,246.869565217391,4.48375189045201,0,0,0.0724637689797775,17.9718894958496,0.177218410793854,244.621484507685,0.815725697771363,5.31357105918553,250,93.007325877314,91.9053085990574,0.692346816477568,61.5243243341861,200.722348420516,0.0105522959189409,3.89574735579283,0.00863852661669902,0.783135266407676,1.56239532906076,1.56280237695445,3.83760177570841,NA,0.997130436023049,NA
"97A Dry Loam Plains",2706.06,0.000104000000283122,0.488223709091544,0.0245934662874788,0.166584921181202,0.642306275963783,0.236000616401434,0.0179483694536611,0.000256000007502735,0.0525331195845501,0.103275211630389,0.353339647650719,0.00138826664537191,0.237743257656693,0.0444181273318827,0.207000157563016,0.494256337670085,0.160317374974838,0.0551680006971583,0.237788405902684,0.0406246350845322,0.000160000007599592,0.000277843980002217,0.000376000013202429,962.626121826172,0.615973401069641,599.836022949219,0.418940148353577,0.0676418409869075,28.0520492935181,22.0569050216675,-4.38720903873444,-8.39869958877564,17.4264472579956,17.4369524765015,0.00509803950786591,92.873815612793,21.2953062558174,0,0.00666666686534882,0.0222222223877907,20.4830198478699,0.0333333338797092,145.565940155983,0.970188482403755,6.1898733997345,250,50.3987947845459,50.551717338562,0.0113725492358208,212.096310272217,227.972241516113,0.0424588530370966,3.29952106237412,0.0343456167262048,0.781926403045654,1.54667910337448,1.5410724568367,3.82100609779358,NA,0.988968598330102,NA
"97A Dry Sand Plains",2465.52,0.000528000015765428,0.117626037299633,0.0331000535003841,0.0198444992676377,0.45557359457016,0.0812173093110323,0.0179832205874845,0.00817280005663633,0.614032154083252,0.0764671618118882,0.42874847471714,0.0076136000250699,0.0376016046106815,0.32340536205098,0.0351753003150225,0.0412480000406504,0.000176000008359551,0.140975998612121,0.0405419475212693,0.00506965872831643,0.737502488680184,0.00166400004178286,0.000640000021085143,927.933986816406,0.615686900615692,578.451279296875,0.434307695627212,0.0934834089875221,27.4229537200928,21.6386793518066,-4.12870750427246,-7.90282272338867,17.0486684417725,17.0512000274658,0.0130748668313026,250,1.2661908197403,0,0,0.011851851940155,18.7621478652954,0.011851851940155,249.489411621094,0.955747482776642,4.82077590942383,250,96.6849740600586,93.8877893066406,0.0311111119389534,233.642552490234,199.104105834961,0.0183290124777704,3.2478520822525,0.0155435646884143,0.784817233085632,1.55809262275696,1.55206650733948,3.83023440361023,NA,0.967818093653768,NA
"97A Dry Sand Slopes",1673,0.000800000037997961,0.185124441981316,0.0137866670265794,0.11710000038147,0.189304381608963,0.174250900745392,0.0134266670793295,0.00120000005699694,0.783265054225922,0.0486916489899158,0.529448211193085,0.00439999997615814,0.0478283353149891,0.136512935161591,0.0264004599303007,0,0.000800000037997961,0.0052000000141561,0.000400000018998981,0,0.827600002288818,0.0439999997615814,0.00120000005699694,967.530029296875,0.621968328952789,588.0634765625,0.438498437404633,0.0761719048023224,27.6797313690186,21.5714054107666,-4.40047121047974,-8.29028606414795,16.9794483184814,16.9779090881348,0,250,1.07000005245209,0,0,0,20,0,250,0.993333339691162,4.80000019073486,250,96.7699966430664,93.8000030517578,0,250,189.18098449707,0.184128001332283,3.47652673721313,0.00619263667613268,0.66372674703598,1.49892449378967,1.48789167404175,3.28098917007446,NA,0.87920000217855,NA
"97A Euic Moist Sand Plains",2391.30769230769,0.00153846155780439,0.386531201692728,0.127187503931614,0.0505391555623366,0.671231879637792,0.295686884568288,0.0416188058085167,0.00230519758322491,0.161256753338071,0.0652582804457499,0.220610731496261,0.010535091555749,0.200524217234208,0.182849338940846,0.32072121076859,0.808153843041509,0.00769230782484206,0.100246153646507,0.0020000000233547,0,0.0522769225868755,0.000215384625614836,0.00101538460988265,957.433743990385,0.618392719672276,590.524921123798,0.432039386951006,0.0794887304879152,27.7656697493333,21.6953967167781,-4.28200307259193,-8.27424852664654,17.1052661308875,17.1015947782076,0.0495726500566189,164.504273047814,12.7169916446392,0,0,0.102564103328265,24.7387178861178,0.112820514119588,163.538462125338,0.620525367558002,6.4328341117272,250,72.80408008282,86.0298637977013,0.0495726500566189,58.2905983558068,204.60195688101,0.0171789889796995,3.36814043155083,0.0147848572008885,0.785919767159682,1.55684933295617,1.55885480000423,3.84276976952186,NA,0.971599996358586,NA
"97A Euic Muck Plains",1742.33333333333,4.44444465554423e-05,0.269452224175135,0.125734400831991,0.135361852538255,0.183743114272753,0.361377795537313,0.383046845595042,0.000488888912109865,0.167444695201185,0.142286106116242,0.392659971283542,0.042971924568216,0.137818734058075,0.0621096296882671,0.325425229138798,0.214044442270986,0.0192888887185189,0.000311111125888096,0.226755555615657,0.000488888912109865,0.000177777786221769,0.446577782070057,0.101999999955297,976.75927734375,0.618146439393361,603.235012478299,0.418836252556907,0.0590401658167442,28.1075477600098,22.1378146277534,-4.34660789701674,-8.36304076512655,17.5223123762343,17.5040927463108,0,151.92377811008,3.76054175694784,0,0.85185186068217,0.0370370381408268,114.128597259521,0.888888895511627,240.130971272786,42.1478684743245,5.71526140636868,250,48.0370479159885,10.3964213265313,0,27.7777786254883,210.672337849935,0.0290270502316869,3.01228112975756,0.0277957288651831,0.781734943389893,1.54178240564134,1.55786368581984,3.81146256128947,NA,1.00964444645474,NA
"97A Euic Wet Sand Plains",2095.76470588235,0.000470588257645859,0.259960590039983,0.189528527066988,0.0422674938214614,0.341836485792609,0.509360380032483,0.286293667905471,0.0072000000406714,0.343002989011652,0.0921383343965692,0.140712019823053,0.0131584312629831,0.0832447029978913,0.393249551094521,0.242796150967479,0.357905881041113,0.00286082138978493,0.237670588156428,0.00112941180465414,0.000423529418185353,0.0708705886431477,0.0400900446316775,0.191058824907112,916.266454360064,0.61136452590718,582.241555606618,0.424990529523176,0.0952605754137039,27.5875485364129,21.8064671684714,-4.08433942233815,-7.87129766800824,17.1870651245117,17.1892690097584,0.0714247295742526,149.352940727683,4.34976217325996,0,0,0.601307195775649,23.8579260882209,0.863089102156022,249.749711878159,1.06077448410146,6.07119927686804,250,91.6640701293945,87.2733504351448,0.0780873776358717,32.02387899511,195.581078922047,0.00871978917926112,3.41442780985552,0.00678354141521541,0.787146669976852,1.56302399495069,1.56547750444973,3.84271530544057,NA,0.902009689992102,NA
"97A Moist Floodplain Plains",2229.70588235294,0.000847058795282946,0.358534115202287,0.0659458082826699,0.106028038268799,0.497778027373202,0.360497447497704,0.0605314979877542,0.000917647102409426,0.137397666954819,0.107080288012238,0.370967176907203,0.0053773206035497,0.178230214644881,0.0974494109258932,0.293906590517829,0.580376471954343,0.0711529417209985,0.111576471546227,0.225058820139726,4.70588257645859e-05,7.05882386468789e-05,0.000752941212233375,0.0007999999969102,959.530269847197,0.616843311225667,595.502606560202,0.425117762649761,0.0743286644711214,27.9692451252657,21.9765841540168,-4.34384064113393,-8.32980815102072,17.3373876459458,17.3346536299762,0.0313996382276802,185.50529794132,10.7368160275852,0.442483666626846,0,0.265244139467969,21.1225560412687,0.181045754867442,229.571097878849,0.843830418937347,5.41584425814012,250,53.7094017477596,52.1953625679016,0.0457516352043432,85.6853619743796,202.045127419864,0.0669213427942904,3.01367609290516,0.0208770835169536,0.812680980738472,1.53196951221017,1.53408464263467,3.82401767899008,NA,0.989835293634849,NA
"97A Moist Loam Plains",2619.39285714286,0.000971428575992052,0.479639999834555,0.0633885892789944,0.11569058848545,0.652574915172798,0.274363945504384,0.0562441402497435,0.00294766929333231,0.109575158103585,0.0766876169779737,0.191740922031126,0.0161094038547682,0.239556654689035,0.174634903183167,0.262174200399646,0.711104098940268,0.0435930737335834,0.0961000002363497,0.0396698163354553,0.000106802725765322,0.0501142859325877,0.0298357137778242,0.0352214281447232,940.93331691197,0.61526657640934,588.164217267718,0.42410719660776,0.078822835797577,27.7055403505053,21.8778614316668,-4.14926307116236,-7.99999463558197,17.2840644972665,17.2829441002437,0.0210813507437706,100.802406294005,20.8217314009921,0,0.00198412699890988,0.0654761914962104,18.7725261854274,0.0674603184951203,92.5167945453099,0.705844262548323,5.55909665780408,250,36.8051356077194,38.3280550156321,0.0329861130033221,50.7865238870893,210.392951965332,0.0252455912289276,3.32393439646278,0.0235331640370922,0.783347478934697,1.5539171397686,1.5508748292923,3.83029562234879,NA,1.00574521982656,NA
"97A Rich Sand Plains",2736.36363636364,0.000181818190454082,0.285999705981125,0.0445843870598103,0.0527881686766209,0.486912982030348,0.0989788317883556,0.0156152890114093,0.015065998821096,0.292639248539292,0.0687793798236684,0.491950029947541,0.00460096973058006,0.0939622842368077,0.189160613539967,0.0831393315880136,0.160693868855014,0.000269090921872041,0.279627880847759,0.240850178862192,0.147104177323424,0.139512268953364,0.000625454570928758,0.000327272734350779,947.215302068537,0.616666632348841,588.452286044034,0.426715564727783,0.0775820556181398,27.7142324274236,21.8182740298184,-4.21157559048046,-8.11226977435025,17.2305213928223,17.2366587898948,0.0246671619740399,229.369495045055,5.50471403707158,0,0,0,13.4117675954645,0.00425305691632358,247.68532409668,0.458629308776422,5.75731599114158,250,88.8362694480202,88.8295809659091,0.0583732068538666,232.084025989879,211.691269753196,0.0285465847362172,3.4797078891234,0.027569794443182,0.784949537840756,1.54967358112335,1.54856613549319,3.83282475904985,NA,0.969010193068905,NA
